InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone,Arch,LocalDiskType,NVMeSupported,LocalDiskSize,LocalDiskCount
r8gd.4xlarge,,,16.0,128.0,,1.42064,0.463600,ap-northeast-1,apne1-az1,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.42064,0.454700,ap-northeast-1,apne1-az2,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.35296,0.395000,ap-southeast-2,apse2-az1,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.35296,0.466200,ap-southeast-2,apse2-az2,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.35296,0.406100,ap-southeast-2,apse2-az3,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.28992,0.314200,ca-central-1,cac1-az1,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.28992,0.382800,ca-central-1,cac1-az2,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.28992,0.293400,ca-central-1,cac1-az4,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.41248,0.430500,eu-central-1,euc1-az1,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.41248,0.518600,eu-central-1,euc1-az2,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.41248,0.447300,eu-central-1,euc1-az3,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.3064,0.165300,eu-south-2,eus2-az1,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.3064,0.161200,eu-south-2,eus2-az2,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.3064,0.162100,eu-south-2,eus2-az3,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.3064,0.449200,eu-west-1,euw1-az1,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.3064,0.427000,eu-west-1,euw1-az3,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.37984,0.414700,eu-west-2,euw2-az1,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.37984,0.489100,eu-west-2,euw2-az2,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.880400,us-east-1,use1-az1,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.431200,us-east-1,use1-az2,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.424200,us-east-1,use1-az4,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.593800,us-east-1,use1-az5,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.414200,us-east-1,use1-az6,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.394200,us-east-2,use2-az1,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.405000,us-east-2,use2-az2,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.310200,us-east-2,use2-az3,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.366800,us-west-2,usw2-az1,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.376400,us-west-2,usw2-az2,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.300900,us-west-2,usw2-az3,arm64,ssd,True,950.0,1.0
r8gd.4xlarge,,,16.0,128.0,,1.17568,0.285700,us-west-2,usw2-az4,arm64,ssd,True,950.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.84128,1.452400,ap-northeast-1,apne1-az1,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.84128,1.449100,ap-northeast-1,apne1-az2,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.70592,0.980300,ap-southeast-2,apse2-az1,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.70592,1.655700,ap-southeast-2,apse2-az2,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.70592,1.554500,ap-southeast-2,apse2-az3,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.57984,1.097300,ca-central-1,cac1-az1,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.57984,1.328500,ca-central-1,cac1-az2,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.57984,1.385500,ca-central-1,cac1-az4,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.82496,0.832700,eu-central-1,euc1-az1,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.82496,1.249900,eu-central-1,euc1-az2,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.82496,0.917000,eu-central-1,euc1-az3,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.6128,0.332200,eu-south-2,eus2-az1,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.6128,0.346800,eu-south-2,eus2-az2,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.6128,0.329700,eu-south-2,eus2-az3,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.6128,0.754800,eu-west-1,euw1-az1,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.6128,1.014000,eu-west-1,euw1-az3,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.75968,0.795700,eu-west-2,euw2-az1,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.75968,1.736100,eu-west-2,euw2-az2,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,1.631200,us-east-1,use1-az1,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,1.328200,us-east-1,use1-az2,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,0.999000,us-east-1,use1-az4,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,0.940900,us-east-1,use1-az5,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,0.811200,us-east-1,use1-az6,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,0.589600,us-east-2,use2-az1,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,0.608200,us-east-2,use2-az2,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,0.340900,us-east-2,use2-az3,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,1.049600,us-west-2,usw2-az1,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,0.739700,us-west-2,usw2-az2,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,0.872000,us-west-2,usw2-az3,arm64,ssd,True,1900.0,1.0
r8gd.8xlarge,,,32.0,256.0,,2.35136,0.869100,us-west-2,usw2-az4,arm64,ssd,True,1900.0,1.0
r8gd.large,,,2.0,16.0,,0.17758,0.064100,ap-northeast-1,apne1-az1,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.17758,0.060200,ap-northeast-1,apne1-az2,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.16912,0.048300,ap-southeast-2,apse2-az1,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.16912,0.050800,ap-southeast-2,apse2-az2,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.16912,0.050000,ap-southeast-2,apse2-az3,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.16124,0.054600,ca-central-1,cac1-az1,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.16124,0.046000,ca-central-1,cac1-az2,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.16124,0.029800,ca-central-1,cac1-az4,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.17656,0.055700,eu-central-1,euc1-az1,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.17656,0.062300,eu-central-1,euc1-az2,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.17656,0.054200,eu-central-1,euc1-az3,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.1633,0.019500,eu-south-2,eus2-az1,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.1633,0.019200,eu-south-2,eus2-az2,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.1633,0.019300,eu-south-2,eus2-az3,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.1633,0.069700,eu-west-1,euw1-az1,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.1633,0.070900,eu-west-1,euw1-az3,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.17248,0.042800,eu-west-2,euw2-az1,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.17248,0.047300,eu-west-2,euw2-az2,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.073800,us-east-1,use1-az1,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.051600,us-east-1,use1-az2,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.040700,us-east-1,use1-az4,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.042400,us-east-1,use1-az5,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.048100,us-east-1,use1-az6,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.037100,us-east-2,use2-az1,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.029800,us-east-2,use2-az2,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.035800,us-east-2,use2-az3,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.048400,us-west-2,usw2-az1,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.054400,us-west-2,usw2-az2,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.049700,us-west-2,usw2-az3,arm64,ssd,True,118.0,1.0
r8gd.large,,,2.0,16.0,,0.14696,0.031400,us-west-2,usw2-az4,arm64,ssd,True,118.0,1.0
r8gd.medium,,,1.0,8.0,,0.08879,0.015500,ap-northeast-1,apne1-az1,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08879,0.015400,ap-northeast-1,apne1-az2,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08456,0.014900,ap-southeast-2,apse2-az1,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08456,0.014800,ap-southeast-2,apse2-az2,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08456,0.014800,ap-southeast-2,apse2-az3,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08062,0.012400,ca-central-1,cac1-az1,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08062,0.012000,ca-central-1,cac1-az2,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08062,0.012000,ca-central-1,cac1-az4,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08828,0.016900,eu-central-1,euc1-az1,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08828,0.021300,eu-central-1,euc1-az2,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08828,0.015300,eu-central-1,euc1-az3,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08165,0.010800,eu-south-2,eus2-az1,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08165,0.010900,eu-south-2,eus2-az2,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08165,0.010600,eu-south-2,eus2-az3,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08165,0.029700,eu-west-1,euw1-az1,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08165,0.022500,eu-west-1,euw1-az3,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08624,0.011800,eu-west-2,euw2-az1,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.08624,0.012100,eu-west-2,euw2-az2,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.030300,us-east-1,use1-az1,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.021400,us-east-1,use1-az2,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.024000,us-east-1,use1-az4,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.021000,us-east-1,use1-az5,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.020600,us-east-1,use1-az6,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.011100,us-east-2,use2-az1,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.013800,us-east-2,use2-az2,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.011200,us-east-2,use2-az3,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.016200,us-west-2,usw2-az1,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.015000,us-west-2,usw2-az2,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.013900,us-west-2,usw2-az3,arm64,ssd,True,59.0,1.0
r8gd.medium,,,1.0,8.0,,0.07348,0.012900,us-west-2,usw2-az4,arm64,ssd,True,59.0,1.0
r8gd.metal-24xl,,,96.0,768.0,,8.52384,1.561800,ap-northeast-1,apne1-az1,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,8.52384,1.666900,ap-northeast-1,apne1-az2,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,8.11776,1.436900,ap-southeast-2,apse2-az1,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,8.11776,1.445700,ap-southeast-2,apse2-az2,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,8.11776,1.434200,ap-southeast-2,apse2-az3,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.73952,1.168300,ca-central-1,cac1-az1,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.73952,1.191200,ca-central-1,cac1-az2,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.73952,1.181400,ca-central-1,cac1-az4,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,8.47488,1.303200,eu-central-1,euc1-az1,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,8.47488,1.315200,eu-central-1,euc1-az2,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,8.47488,1.303900,eu-central-1,euc1-az3,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.8384,0.950500,eu-south-2,eus2-az1,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.8384,0.973000,eu-south-2,eus2-az2,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.8384,0.946500,eu-south-2,eus2-az3,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.8384,3.220100,eu-west-1,euw1-az1,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.8384,5.270000,eu-west-1,euw1-az3,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,8.27904,1.145300,eu-west-2,euw2-az1,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,8.27904,1.185200,eu-west-2,euw2-az2,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,6.746100,us-east-1,use1-az1,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,2.632200,us-east-1,use1-az2,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,1.687500,us-east-1,use1-az4,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,1.968700,us-east-1,use1-az5,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,2.732200,us-east-1,use1-az6,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,0.991900,us-east-2,use2-az1,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,1.705300,us-east-2,use2-az2,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,1.146600,us-east-2,use2-az3,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,1.236300,us-west-2,usw2-az1,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,1.283400,us-west-2,usw2-az2,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,1.266400,us-west-2,usw2-az3,arm64,ssd,True,1900.0,3.0
r8gd.metal-24xl,,,96.0,768.0,,7.05408,1.234500,us-west-2,usw2-az4,arm64,ssd,True,1900.0,3.0
r8gd.metal-48xl,,,192.0,1536.0,,17.04768,2.890300,ap-northeast-1,apne1-az1,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,17.04768,2.918900,ap-northeast-1,apne1-az2,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,16.23552,2.916100,ap-southeast-2,apse2-az1,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,16.23552,2.877700,ap-southeast-2,apse2-az2,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,16.23552,2.887300,ap-southeast-2,apse2-az3,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,15.47904,2.430700,ca-central-1,cac1-az1,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,15.47904,2.401700,ca-central-1,cac1-az2,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,15.47904,2.375100,ca-central-1,cac1-az4,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,16.94976,2.621400,eu-central-1,euc1-az1,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,16.94976,2.663800,eu-central-1,euc1-az2,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,16.94976,2.638800,eu-central-1,euc1-az3,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,15.6768,2.038800,eu-south-2,eus2-az1,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,15.6768,2.099000,eu-south-2,eus2-az2,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,15.6768,1.874900,eu-south-2,eus2-az3,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,15.6768,7.283400,eu-west-1,euw1-az1,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,15.6768,10.090100,eu-west-1,euw1-az3,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,16.55808,2.323400,eu-west-2,euw2-az1,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,16.55808,2.400700,eu-west-2,euw2-az2,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,13.343000,us-east-1,use1-az1,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,1.566100,us-east-1,use1-az2,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,2.128500,us-east-1,use1-az4,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,2.688400,us-east-1,use1-az5,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,3.184500,us-east-1,use1-az6,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,3.849600,us-east-2,use2-az1,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,3.572000,us-east-2,use2-az2,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,4.307000,us-east-2,use2-az3,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,4.574700,us-west-2,usw2-az1,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,5.249100,us-west-2,usw2-az2,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,2.835600,us-west-2,usw2-az3,arm64,ssd,True,1900.0,6.0
r8gd.metal-48xl,,,192.0,1536.0,,14.10816,2.478400,us-west-2,usw2-az4,arm64,ssd,True,1900.0,6.0
r8gd.xlarge,,,4.0,32.0,,0.35516,0.128100,ap-northeast-1,apne1-az1,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.35516,0.127500,ap-northeast-1,apne1-az2,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.33824,0.139500,ap-southeast-2,apse2-az1,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.33824,0.116600,ap-southeast-2,apse2-az2,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.33824,0.121800,ap-southeast-2,apse2-az3,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.32248,0.101000,ca-central-1,cac1-az1,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.32248,0.105400,ca-central-1,cac1-az2,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.32248,0.095700,ca-central-1,cac1-az4,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.35312,0.149700,eu-central-1,euc1-az1,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.35312,0.151200,eu-central-1,euc1-az2,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.35312,0.122700,eu-central-1,euc1-az3,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.3266,0.039700,eu-south-2,eus2-az1,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.3266,0.041700,eu-south-2,eus2-az2,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.3266,0.040800,eu-south-2,eus2-az3,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.3266,0.135700,eu-west-1,euw1-az1,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.3266,0.151200,eu-west-1,euw1-az3,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.34496,0.083800,eu-west-2,euw2-az1,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.34496,0.096300,eu-west-2,euw2-az2,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.237700,us-east-1,use1-az1,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.138900,us-east-1,use1-az2,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.101500,us-east-1,use1-az4,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.120200,us-east-1,use1-az5,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.121400,us-east-1,use1-az6,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.086600,us-east-2,use2-az1,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.085900,us-east-2,use2-az2,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.055600,us-east-2,use2-az3,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.136900,us-west-2,usw2-az1,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.105900,us-west-2,usw2-az2,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.110500,us-west-2,usw2-az3,arm64,ssd,True,237.0,1.0
r8gd.xlarge,,,4.0,32.0,,0.29392,0.084500,us-west-2,usw2-az4,arm64,ssd,True,237.0,1.0
r8gn.12xlarge,,,48.0,384.0,,4.3723,1.302200,us-east-1,use1-az2,arm64,,False,,
r8gn.12xlarge,,,48.0,384.0,,4.3723,1.960100,us-east-1,use1-az4,arm64,,False,,
r8gn.12xlarge,,,48.0,384.0,,4.3723,1.077200,us-east-1,use1-az6,arm64,,False,,
r8gn.12xlarge,,,48.0,384.0,,4.3723,0.805800,us-west-2,usw2-az1,arm64,,False,,
r8gn.12xlarge,,,48.0,384.0,,4.3723,0.987600,us-west-2,usw2-az2,arm64,,False,,
r8gn.12xlarge,,,48.0,384.0,,4.3723,0.818200,us-west-2,usw2-az3,arm64,,False,,
r8gn.16xlarge,,,64.0,512.0,,5.8298,2.061600,us-east-1,use1-az2,arm64,,False,,
r8gn.16xlarge,,,64.0,512.0,,5.8298,2.476700,us-east-1,use1-az4,arm64,,False,,
r8gn.16xlarge,,,64.0,512.0,,5.8298,2.212100,us-east-1,use1-az6,arm64,,False,,
r8gn.16xlarge,,,64.0,512.0,,5.8298,1.068200,us-west-2,usw2-az1,arm64,,False,,
