InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Region,SpotPrice,Price,AvailabilityZone
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,NL,,0.44,EU-NL-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,NO,,0.44,EU-SE-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,RO,,0.44,EU-RO-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,SE,,0.44,EU-SE-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-CA-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-CA-2
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-DE-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-GA-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-GA-2
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-IL-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-KS-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-KS-2
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-NC-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-TX-1
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-TX-2
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-TX-3
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-TX-4
1x_L4_SECURE,L4,1.0,4.0,24.0,L4,US,,0.44,US-WA-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,CA,,0.88,CA-MTL-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,CA,,0.88,CA-MTL-2
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,CA,,0.88,CA-MTL-3
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,CZ,,0.88,EU-CZ-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,IS,,0.88,EUR-IS-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,IS,,0.88,EUR-IS-2
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,IS,,0.88,EUR-IS-3
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,NL,,0.88,EU-NL-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,NO,,0.88,EU-SE-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,RO,,0.88,EU-RO-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,SE,,0.88,EU-SE-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-CA-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-CA-2
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-DE-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-GA-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-GA-2
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-IL-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-KS-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-KS-2
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-NC-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-TX-1
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-TX-2
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-TX-3
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-TX-4
2x_L4_SECURE,L4,2.0,8.0,48.0,L4,US,,0.88,US-WA-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,CA,,1.76,CA-MTL-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,CA,,1.76,CA-MTL-2
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,CA,,1.76,CA-MTL-3
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,CZ,,1.76,EU-CZ-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,IS,,1.76,EUR-IS-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,IS,,1.76,EUR-IS-2
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,IS,,1.76,EUR-IS-3
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,NL,,1.76,EU-NL-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,NO,,1.76,EU-SE-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,RO,,1.76,EU-RO-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,SE,,1.76,EU-SE-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-CA-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-CA-2
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-DE-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-GA-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-GA-2
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-IL-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-KS-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-KS-2
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-NC-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-TX-1
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-TX-2
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-TX-3
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-TX-4
4x_L4_SECURE,L4,4.0,16.0,96.0,L4,US,,1.76,US-WA-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,CA,,3.52,CA-MTL-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,CA,,3.52,CA-MTL-2
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,CA,,3.52,CA-MTL-3
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,CZ,,3.52,EU-CZ-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,IS,,3.52,EUR-IS-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,IS,,3.52,EUR-IS-2
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,IS,,3.52,EUR-IS-3
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,NL,,3.52,EU-NL-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,NO,,3.52,EU-SE-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,RO,,3.52,EU-RO-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,SE,,3.52,EU-SE-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-CA-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-CA-2
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-DE-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-GA-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-GA-2
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-IL-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-KS-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-KS-2
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-NC-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-TX-1
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-TX-2
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-TX-3
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-TX-4
8x_L4_SECURE,L4,8.0,32.0,192.0,L4,US,,3.52,US-WA-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,CA,0.69,1.14,CA-MTL-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,CA,0.69,1.14,CA-MTL-2
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,CA,0.69,1.14,CA-MTL-3
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,CZ,0.69,1.14,EU-CZ-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,IS,0.69,1.14,EUR-IS-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,IS,0.69,1.14,EUR-IS-2
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,IS,0.69,1.14,EUR-IS-3
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,NL,0.69,1.14,EU-NL-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,NO,0.69,1.14,EU-SE-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,RO,0.69,1.14,EU-RO-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,SE,0.69,1.14,EU-SE-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-CA-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-CA-2
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-DE-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-GA-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-GA-2
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-IL-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-KS-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-KS-2
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-NC-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-TX-1
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-TX-2
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-TX-3
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-TX-4
1x_L40_SECURE,L40,1.0,16.0,48.0,L40,US,0.69,1.14,US-WA-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,CA,1.38,2.28,CA-MTL-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,CA,1.38,2.28,CA-MTL-2
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,CA,1.38,2.28,CA-MTL-3
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,CZ,1.38,2.28,EU-CZ-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,IS,1.38,2.28,EUR-IS-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,IS,1.38,2.28,EUR-IS-2
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,IS,1.38,2.28,EUR-IS-3
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,NL,1.38,2.28,EU-NL-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,NO,1.38,2.28,EU-SE-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,RO,1.38,2.28,EU-RO-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,SE,1.38,2.28,EU-SE-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-CA-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-CA-2
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-DE-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-GA-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-GA-2
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-IL-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-KS-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-KS-2
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-NC-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-TX-1
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-TX-2
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-TX-3
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-TX-4
2x_L40_SECURE,L40,2.0,32.0,96.0,L40,US,1.38,2.28,US-WA-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,CA,2.76,4.56,CA-MTL-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,CA,2.76,4.56,CA-MTL-2
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,CA,2.76,4.56,CA-MTL-3
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,CZ,2.76,4.56,EU-CZ-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,IS,2.76,4.56,EUR-IS-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,IS,2.76,4.56,EUR-IS-2
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,IS,2.76,4.56,EUR-IS-3
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,NL,2.76,4.56,EU-NL-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,NO,2.76,4.56,EU-SE-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,RO,2.76,4.56,EU-RO-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,SE,2.76,4.56,EU-SE-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-CA-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-CA-2
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-DE-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-GA-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-GA-2
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-IL-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-KS-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-KS-2
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-NC-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-TX-1
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-TX-2
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-TX-3
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-TX-4
4x_L40_SECURE,L40,4.0,64.0,192.0,L40,US,2.76,4.56,US-WA-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,CA,5.52,9.12,CA-MTL-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,CA,5.52,9.12,CA-MTL-2
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,CA,5.52,9.12,CA-MTL-3
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,CZ,5.52,9.12,EU-CZ-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,IS,5.52,9.12,EUR-IS-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,IS,5.52,9.12,EUR-IS-2
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,IS,5.52,9.12,EUR-IS-3
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,NL,5.52,9.12,EU-NL-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,NO,5.52,9.12,EU-SE-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,RO,5.52,9.12,EU-RO-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,SE,5.52,9.12,EU-SE-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-CA-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-CA-2
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-DE-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-GA-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-GA-2
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-IL-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-KS-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-KS-2
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-NC-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-TX-1
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-TX-2
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-TX-3
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-TX-4
8x_L40_SECURE,L40,8.0,128.0,384.0,L40,US,5.52,9.12,US-WA-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,CA,,0.43,CA-MTL-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,CA,,0.43,CA-MTL-2
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,CA,,0.43,CA-MTL-3
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,CZ,,0.43,EU-CZ-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,IS,,0.43,EUR-IS-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,IS,,0.43,EUR-IS-2
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,IS,,0.43,EUR-IS-3
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,NL,,0.43,EU-NL-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,NO,,0.43,EU-SE-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,RO,,0.43,EU-RO-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,SE,,0.43,EU-SE-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-CA-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-CA-2
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-DE-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-GA-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-GA-2
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-IL-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-KS-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-KS-2
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-NC-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-TX-1
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-TX-2
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-TX-3
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-TX-4
1x_RTX3090_SECURE,RTX3090,1.0,16.0,24.0,RTX3090,US,,0.43,US-WA-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,CA,,0.86,CA-MTL-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,CA,,0.86,CA-MTL-2
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,CA,,0.86,CA-MTL-3
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,CZ,,0.86,EU-CZ-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,IS,,0.86,EUR-IS-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,IS,,0.86,EUR-IS-2
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,IS,,0.86,EUR-IS-3
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,NL,,0.86,EU-NL-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,NO,,0.86,EU-SE-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,RO,,0.86,EU-RO-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,SE,,0.86,EU-SE-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-CA-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-CA-2
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-DE-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-GA-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-GA-2
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-IL-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-KS-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-KS-2
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-NC-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-TX-1
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-TX-2
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-TX-3
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-TX-4
2x_RTX3090_SECURE,RTX3090,2.0,32.0,48.0,RTX3090,US,,0.86,US-WA-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,CA,,1.72,CA-MTL-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,CA,,1.72,CA-MTL-2
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,CA,,1.72,CA-MTL-3
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,CZ,,1.72,EU-CZ-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,IS,,1.72,EUR-IS-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,IS,,1.72,EUR-IS-2
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,IS,,1.72,EUR-IS-3
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,NL,,1.72,EU-NL-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,NO,,1.72,EU-SE-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,RO,,1.72,EU-RO-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,SE,,1.72,EU-SE-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-CA-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-CA-2
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-DE-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-GA-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-GA-2
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-IL-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-KS-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-KS-2
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-NC-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-TX-1
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-TX-2
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-TX-3
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-TX-4
4x_RTX3090_SECURE,RTX3090,4.0,64.0,96.0,RTX3090,US,,1.72,US-WA-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,CA,,3.44,CA-MTL-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,CA,,3.44,CA-MTL-2
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,CA,,3.44,CA-MTL-3
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,CZ,,3.44,EU-CZ-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,IS,,3.44,EUR-IS-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,IS,,3.44,EUR-IS-2
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,IS,,3.44,EUR-IS-3
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,NL,,3.44,EU-NL-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,NO,,3.44,EU-SE-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,RO,,3.44,EU-RO-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,SE,,3.44,EU-SE-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-CA-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-CA-2
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-DE-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-GA-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-GA-2
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-IL-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-KS-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-KS-2
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-NC-1
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-TX-1
